nama_warung,daerah,kategori,price_level,rating,rating_count,contents
Warung Bu Mar (Ibuk Marsiati),Gebang Putih,buffet_restaurant,Murah,4.8,470,"Cocok buat anak kost, apalagi pas tanggal tua. Aku kemarin kesini beli kare ayam dan teh anget cuma bayar 6 ribu, ambil sendiri lagi, prasmanan."
Warung Emak Murah Enak,Gebang Putih,indonesian_restaurant,Tidak Diketahui,5.0,27,"Mak Salmah baik, ramah. Makanannya enak, khas masakan desa. Harganya murah meriah. Rekomended banget buat mahasiswa"
Warung Emak Murah Enak,Gebang Putih,indonesian_restaurant,Tidak Diketahui,5.0,27,Makananya enaak asli bumbunya dan ternyata punya cabang disamping barat Superindo Arief Rahman hakim dan sekisaran jalan mau menuju apartemen Kertajaya..warung cabnagx didalam mobil  carry merah
Warung Emak Murah Enak,Gebang Putih,indonesian_restaurant,Tidak Diketahui,5.0,27,Enak murah nyaman ternyata masakan khas desa bumbu alami banget ternyata ada cabangx daerah jln puncak Kertajaya apartemen pakai mobil carry merah
Warung Emak Murah Enak,Gebang Putih,indonesian_restaurant,Tidak Diketahui,5.0,27,"Tempatnya dipinggir jalan, makanan dan minumannya standart anak kampus"
Warung Emak Murah Enak,Gebang Putih,indonesian_restaurant,Tidak Diketahui,5.0,27,"Enak, Murah, Mantab..👌"
Cak Tukhin,Gebang Putih,diner,Murah,4.2,44,Makanan nya sih Terjangkau Mahasiswa Namun Sayang nya Tempat Kurang Bersih..
Cak Tukhin,Gebang Putih,diner,Murah,4.2,44,"Makananya enak. Favorit aku ni, apalagi sambelnya beuh.. tapi.... Udh hilang dari gebang hhu. Semangat cak"
Cak Tukhin,Gebang Putih,diner,Murah,4.2,44,Lumayan makannya enak2...  Silahkan datang aja kesini
Cak Tukhin,Gebang Putih,diner,Murah,4.2,44,Standar buat kantong mahasiswa sih..
Cak Tukhin,Gebang Putih,diner,Murah,4.2,44,Tempatnya kotor dan pernah sekali sambelnya kayak mau basi gitu
Warung Cak Nari Munos,Gebang Putih,diner,Murah,4.7,110,"menu favorit cumi dan ikan pe. makanan agak beda dari warteg lainnya. ada jajanan 500-2000 rupiah. sayangnya kalau parkir agak susah karena harus mepet biar ga nutupin jalan.

update: untuk saat ini (pandemi) buka atau nggaknya tidak dapat dipastikan"
Warung Cak Nari Munos,Gebang Putih,diner,Murah,4.7,110,"tempat makan yang worth it bagi mahasiswa,
harga terjangkau dan porsi lumayan, varian lauk dan sayur bermacam-macam selain itu juga tersedia jajanan kecil dan es krim. mungkin letaknya warung agak masuk gang masjid besar warna ijo jadi patokan masuk gang sekitar 200 an warung ada di sebelah kiri."
Warung Cak Nari Munos,Gebang Putih,diner,Murah,4.7,110,Tempat makan murah dengan cita rasa nikmat untuk harga mahasiswa
Warung Cak Nari Munos,Gebang Putih,diner,Murah,4.7,110,Murah dan dekat kost kosan mahasiswa ITS. Buka dari senin sampai jumat. Menu yang ditawarkan banyak dan minuman juga banyak. Saya biasanya suka sayur nangka nya. Minum nya es teh cuma ser*b*an. Ada teh jumbu juga yg tinggal nambah ser*b*an. Udah ada menu favorit saya. Kadang kadang nambah gorengan tempe lima r*tu**an.  Kalo lagi akhir bulan minumnya air mineral galonan yang disediakan gratis. Tempatnya nyaman.
Warung Cak Nari Munos,Gebang Putih,diner,Murah,4.7,110,"Tempat makan terbaik yang berada di Keputih kejawan,, banyak pilihan menu yang disajikan dan tentu dengan rasa yang enak, rasa bintang 4 harga mahasiswa, juga tersedia berbagai jenis minuman baik dingin ataupun panas, sangat disayangkan di hari minggu tutup."
Ampera Cahayo Minang,Gebang Putih,indonesian_restaurant,Murah,4.6,117,"Masakan Padang paling enak seantero Gebang menurut saya.  Jaraknya dekat dari kos-kosan wilayah ITS. Tempatnya memang kecil, namun lumayan ramai dipadati pengunjung pada waktu-waktu istirahat seperti jam makan siang.

Harganya terjangkau di kantong mahasiswa dan masakan Padangnya benar benar enak dengan porsi yang banyak. Untuk harga 15rb sudah lengkap dengan nasi ayam dan tentunya bikin perut saya kenyang. Untuk saya, menu nasi Padang Ayam Balado-nya tetap menjadi juara, bumbunya benar benar nampol di lidah.

Seringkali saya kesini setiap kali kangen dengan masakan Padang, sudah jadi langganan sejak pertama kali menginjakkan kaki ke Surabaya pada tahun 2019👍🏻"
Ampera Cahayo Minang,Gebang Putih,indonesian_restaurant,Murah,4.6,117,"Nasi padang favorit dari jaman kuliah, dari jaman tempatnya masih kecil bgt skrg lebih luas n bersih. Rasa masih TOP bgt lah 👍"
Ampera Cahayo Minang,Gebang Putih,indonesian_restaurant,Murah,4.6,117,"Reuni rasa, langganan sejak jaman kuliah. Nasi padang murah terenak ini. Meskipun parkirnya susah tapi worth it 😁"
Ampera Cahayo Minang,Gebang Putih,indonesian_restaurant,Murah,4.6,117,"Tempat makan padang yang sering banget aku datangin karena walaupun murah rasanya gak murahan, apalagi ayam gulainya itu enak banget dan wangi! Sebagai anak kos porsi yang dikasih juga cukup banget, enak enak enaaaak"
Ampera Cahayo Minang,Gebang Putih,indonesian_restaurant,Murah,4.6,117,nasi padang favorit bumbunya enak bgt apa lagi buat yg doyan usus sapi mantab bgt rugi klo gak cobain
Warung Mbak Ana,Gebang Putih,diner,Tidak Diketahui,4.3,4,"Harganya murah emang tapi kualitas rasanya perlu ditingkatkan. Pernah beli ayamnya asin bgt dan keras kayak ayam sisa diangetin. Menu lain mie, sambal goreng juga ga fresh udahan."
Warung Mbak Ana,Gebang Putih,diner,Tidak Diketahui,4.3,4,Warung langganan saat makan siang enak murah
Warung Mbak Ana,Gebang Putih,diner,Tidak Diketahui,4.3,4,"Warung langganan untuk sarapan dan makan siang. Murah meriah, penjualnya ramah."
Warung Mbak Ana,Gebang Putih,diner,Tidak Diketahui,4.3,4,Warung ini masakan nysa luar biasaa enak sekaliii
Ayam Penyet,Gebang Putih,indonesian_restaurant,Tidak Diketahui,3.4,7,mantap sekali
Ayam Penyet,Gebang Putih,indonesian_restaurant,Tidak Diketahui,3.4,7,Bagus
Sambelan Geprek Seafood Joder ka Dhani,Gebang Putih,chicken_restaurant,Murah,3.7,1597,"Tadi  waktu dapat orderan saya sekalian beli makan. Ternyata pas uda dimakan satu suapan nasinya masih keras, belum matang sempurna. Ayamnya juga kerasa mau basi.

Tolong staff kitchen nya diberi evaluasi"
Sambelan Geprek Seafood Joder ka Dhani,Gebang Putih,chicken_restaurant,Murah,3.7,1597,"kecewa, nasi blenyek kayak gk mateng, sambelnya di kasih dikit bgt, ayamnya banyakan kremesan semua , dagingnys dikit bgttttt, gk worth it, padahsl pesan 2 satu yg jumbo, pas dtg sama aja ukurannya . udah berubah bgt gk kaysk dulu"
Sambelan Geprek Seafood Joder ka Dhani,Gebang Putih,chicken_restaurant,Murah,3.7,1597,"Lokasinya kalau dari titik gmaps itu salah ya bolo. Saya kesini diarahin warga lokal. Lokasinya yg bener itu depan masjid ada gang dan masuk terus ada bannernya gini. Lokasinya gabisa untuk dine-in, jadi take away only! Soal pelayanan gak sebegitu ramah. Keknya untuk online aja deh, tapi kalau yg mau beli juga bisa. Ada qris, dan menu updatenya per-hari ini tgl 7 Januari 2026 saya kesini seperti yang saya kasih di gambar.

Lingkungannya emang masuk gang buntu gitu. Semoga membantu. Makasi."
Sambelan Geprek Seafood Joder ka Dhani,Gebang Putih,chicken_restaurant,Murah,3.7,1597,"salah satu geprek favorit di gofood/shopeefood. kadang kualitasnya gak konsisten, mulai dari nasi kadang kering kadang anget, dan saus nya jg kadang banyak kadang sedikit. overall harga murah, kenyang, dan enak👍🏻"
Sambelan Geprek Seafood Joder ka Dhani,Gebang Putih,chicken_restaurant,Murah,3.7,1597,di ig harga 13 kemaren juga beli harga 13 eh tau taunya karyawan bilang dengan enaknya 15 ya padahal harga di ig juga masih 13 tapi daftar menunya di outlet di hilangkan
Iki Lho Warung Bu Anis,Gebang Putih,indonesian_restaurant,Tidak Diketahui,5.0,4,"Makanan nya murah dan banyak, enak² juga. Geprek dengan ciri khas kemangi, ayam krispi yang bener² krispi nampoll, ayam bulgogi dengan kepekatan saos nya, ayam mentai dengan saos yang jos banget. Kalau request pedes, bener² dipedesinn. Tapi pas kesana tak jarang tutup walaupun masih siang. But, oke banget buat kantong mahasiswa"
Iki Lho Warung Bu Anis,Gebang Putih,indonesian_restaurant,Tidak Diketahui,5.0,4,Dulu langganan terus di Shopee. Geprek terenak yg pernah saya coba.  Mau tanya sekarang jual dimana ya? Soalnya di Shopeefood udah gk ada🥲🥲🥲
Iki Lho Warung Bu Anis,Gebang Putih,indonesian_restaurant,Tidak Diketahui,5.0,4,"Harga cocok di kantong, makanan enak dan porsi banyak"
Warung Sederhana Gebang Wetan,Gebang Putih,restaurant,Murah,4.9,152,"makanannya affordable, enakkkk, es teh jumbo cm 3rb sgt sgt murahh pliss. u should try dine in disinii 🥰🥰🥰🥰"
Warung Sederhana Gebang Wetan,Gebang Putih,restaurant,Murah,4.9,152,"Murahh, nasi campur ayam cuma 8k. Cuma agak panas kalo pagi, rame juga wkwkwk. Sambelnya kurang terasa cabe / pedas. Worth it buat anak kos :D"
Warung Sederhana Gebang Wetan,Gebang Putih,restaurant,Murah,4.9,152,masakan yang dijual bervariasi dan memiliki rasa yang enak. harga yang ditawarkan sangat terjangkau. area makannya bersih dan nyaman. penjual juga ramah.
Warung Sederhana Gebang Wetan,Gebang Putih,restaurant,Murah,4.9,152,"Dengan harga yang murah porsi yang standar rasa menyesuaikan. Sesuai buat bintang 5.harga 1 porsi krengsengan hanya 8000 .rata"" di bawah 10.000 dengan nasi"
Warung Sederhana Gebang Wetan,Gebang Putih,restaurant,Murah,4.9,152,rekomendid buat yang lagi nyari makan  enak tapi murce poll nichh di daerah ITS👍👍👍
Geprek dan Penyetan Sambel Cowek,Gebang Putih,chicken_restaurant,Tidak Diketahui,4.8,16,"PARAH SIH INI!!! Kalian harus cobain sekali seumur hidup, soalnya kalo lebih sekali itu pasti ketagihan.
Sambelnya mantep, ayamnya gak minimalis, banyak varian sambel, meskipun sambelnya gak sepedes omongan tetangga. Tapi kalo kebanyakan ya bakal bikin mondar-mandir ke toilet."
Geprek dan Penyetan Sambel Cowek,Gebang Putih,chicken_restaurant,Tidak Diketahui,4.8,16,Cukup murah loh ayam jumbo (ayam reguler 2x) cuman 17K! Tapi ini tanpa toppimg & minum. Kadang nutup lebih cepat jika ayamnya sudah habis
Geprek dan Penyetan Sambel Cowek,Gebang Putih,chicken_restaurant,Tidak Diketahui,4.8,16,"Beli bungkus, saya minta tidak pedas malah tidak ada rasanya🗿"
Geprek dan Penyetan Sambel Cowek,Gebang Putih,chicken_restaurant,Tidak Diketahui,4.8,16,Tempat makan yang recom banget dan komplit untuk varian sambalnya dan lauknya maknyus bgt serta ada warkop nya juga di lokasi ....salam gobyoss sambel cowek
Geprek dan Penyetan Sambel Cowek,Gebang Putih,chicken_restaurant,Tidak Diketahui,4.8,16,Awalnya iseng nyoba.... cocok untuk yang hobi pedas.... tapi yang ndak pedas juga ada loh... ayam gepreknya kriuk renyah gurih.... mantab.....
Bakso asli solo Pak Tono,Gebang Putih,indonesian_restaurant,Murah,4.5,389,"Harga baso biasa per porsi 12k, es teh jus 2k, sebenernya nyediain lontong juga tapi pas itu abis. di sini bisa bayar pake QRIS juga tapi ditambah PPN 1% pas saya beli total 14.000 akhirnya bayarnya 14.140
Bakso ini sebenarnya enak, bisa mix sendiri dengan garam, kecap, saos dan sambel yang disediakan di meja. Waktu itu saya ngerasain agak tawar kuahnya, kurang rempah-rempah jadi terasa sedikit hambar"
Bakso asli solo Pak Tono,Gebang Putih,indonesian_restaurant,Murah,4.5,389,"Bakso pak Tono (⭐8/10)
Merupakan bakso yang enak banget lengkap ada gorengnya, tahu, dan bakso sendiri. Berbicara mengenai rasa, memiliki rasa yang lumayan lezat seperti bakso pada umumnya dengan bawang goreng yang begitu banyak. Untuk harga yang ditawarkan, bakso 1 posesif seharga 10.000 rupiah saja kalau nambah lontong harganya 2000. Selain itu, harga minuman yang ditawarkan juga mulai dari 2500 hingga 5000 saja. Harga ini sangat pas di kantong mahasiswa. Kalau tempatnya lumayan luas bisa menampung 25-35orang lah dengan tempat yang sederhana yaitu beberapa meja kayu panjang dan bangku panjang. Non AC karena tempat ini outdoor. Recommended sih."
Bakso asli solo Pak Tono,Gebang Putih,indonesian_restaurant,Murah,4.5,389,"Murah, start 10rb, porsi normal. Harga lain² juga sudah tertera, jadi pelanggan bisa memperkirakan sendiri"
Bakso asli solo Pak Tono,Gebang Putih,indonesian_restaurant,Murah,4.5,389,"bakso nya enak gaess, gorengannya juga enak. recomended utk isi perut daerah its.
wajib cobain kuy !!!
harga bakso seporsi 12k, selamat mencoba 🤗"
Bakso asli solo Pak Tono,Gebang Putih,indonesian_restaurant,Murah,4.5,389,"Harga mahasiswa, tapi rasanyaa tuh enak banget.
Apalagi pas hujan - hujan.
Beneran rekomend bagi mahasiswa sekitaran gebang.
Gak bosen2 makan ini
Pah lagi pas hujan.
Pelayanannya ramah.
Free parkir.
Kantong mahasiswa.
Ada lontong, gorengan dan tahu.
Sebelahnya ada es degan, jadi bisa mesen sekalian.
Tempat ini juga menerima pesanan.
Recomend bangeeeeeet pokoknya.
Datanga aja kesini.
Gak nyesel beneraaaaan."
Warung Roda,Gebang Putih,coffee_shop,Tidak Diketahui,4.5,86,"Paling rekomendasi makan murah di gebang.
1. Murah
2. Sejuk, deket pohon kismis
3. Suasana santai, lesehan dengan ada tontonan tv
Yg ngga ada di lain warung :
1. Pelayanan ramah. Coba cari ae klo ada yg lebih bagus dari warung ini.
2. Keadaan dapur bersih + ngga berisik masak.
3. Banyak jajanan/ cemilan kurah disana.

Rekomendasi berkunjung siang hari"
Warung Roda,Gebang Putih,coffee_shop,Tidak Diketahui,4.5,86,"recomended nih.. menu banyak, harga terjangkau.. es teh jumbo nya favorit saya itu hhh

uxulfxulfzljfzjlfzljfxxgckgckgcohcogcohcohcohcohclhcohcocohcitxulxuptxultxutxurpduprrduprxuptxitxitxitcoycogcogcoggcogckgckhcockcohclhcohckhcohcohclhcohcohxjfpxpigxpigxljfxigxxupfxulfxzyofzutxigxkgxkxkgkgxigcohcohcoucpucohclhcohcohcohclhcphcphcphcphcpucpucphcohcpjvpjvjvpjvpjcphclhcohcgikxigxkgxkgxogxogxigxigxogcigxogciy"
Warung Roda,Gebang Putih,coffee_shop,Tidak Diketahui,4.5,86,Ni gays tempat nongkrong yang nyaman...rekomendasi banget..pa lagi buat mba n mas yg masih kuliah..buat ngerjain tugas nih sangat ok
Warung Roda,Gebang Putih,coffee_shop,Tidak Diketahui,4.5,86,Warung lesehan yang lumayan bersih.  Harga nya tidak terlalu besahabat.  Tempat nya agak sempit.  Namun bersih.  Rasanya biasa aja
Warung Roda,Gebang Putih,coffee_shop,Tidak Diketahui,4.5,86,"berbagai macam minuman. ada duduk dan lesehan. pas untuk cangkruk santai, ngopi sampe pagi"
Warung Penyetan & Nasi Babat Cak Agus,Gebang Putih,indonesian_restaurant,Tidak Diketahui,4.0,1,"Warung penyetan murah meriah hanya sepuluh ribu rupiahs per porsi dan tiga ribu rupiah untuk minumannya. Cocok buat kamu mahasiswa yg berdomisili di daerah Gebang.  Menu yg ditawarkan bermacam -macam mulai dari lele, ayam, 3T dan masih banyak lagi. Selamat mencoba."
Soto Ayam cak di Lamongan,Gebang Putih,indonesian_restaurant,Tidak Diketahui,4.7,105,"Dari tampilan depan sangat menarik spanduk mencolok dan gerobak yang rapi. Dari segi rasa biasa terlalu berminyak, harga standard soto & esteh 18000.. Tempat lumayan bersih, penjual baik cuma kurang senyum."
Soto Ayam cak di Lamongan,Gebang Putih,indonesian_restaurant,Tidak Diketahui,4.7,105,"Sotonya enak, tempat tidak begitu luas."
Soto Ayam cak di Lamongan,Gebang Putih,indonesian_restaurant,Tidak Diketahui,4.7,105,"Harga semangkoknya 13 ribu, kalo campur jeroan jadi 18 ribu. Porsinya pas, mengenyangkan, cuma kurang asin dikiitttt lagi klo menurutku. Masnya yg jualan baik ramah lucu wkwk"
Soto Ayam cak di Lamongan,Gebang Putih,indonesian_restaurant,Tidak Diketahui,4.7,105,Soto + teh anget 15rb
Soto Ayam cak di Lamongan,Gebang Putih,indonesian_restaurant,Tidak Diketahui,4.7,105,Sotonya enak murah. Cuman tempatnya kurang sedikit bersih. Coba di cat ulang daerah mejanya dan dindingnya. Biar tambah rame. Sukses terus
Warung Taburai - Surabaya Mulyosari,Kalisari,indonesian_restaurant,Tidak Diketahui,4.7,3573,"Saat ini, Warung Taburai buat saya jadi restoran artis yang paling enak dan worth-it setelah berhasil mengalahkan restoran artis lain yang menjual bebek Madura.

Awalnya saya kira ini termasuk restoran masakan Padang, tapi ternyata beda, sesuai tagline mereka yaitu #BukanWarungPadang. Sebenarnya menu-menu mereka adalah menu masakan dengan bumbu khas masakan Padang, tapi memang tidak sekompleks masakan Padang. Katanya, menu-menu di sini adalah resep masakan rumahan dari 'ibu' si pemilik restoran yaitu Praz Teguh.

Saya coba menu paket ayam kecombrang, yang dalam 1 porsi berisi nasi putih (bisa pilih nasi pulen atau pera), sepotong ayam goreng kecombrang, 2 jenis sambal yaitu sambal merah dan ijo, bumbu kuning rempah, siraman kuah seperti kuah rendanh tapi bukan kuah rendang, dan potongan timun. Memang tidak ada sayuran-sayuran seperti nangka muda dan daun singkong yang biasa ada di nasi Padang.

Ayam kecombrang ini pada dasarnya sama seperti ayam goreng lengkuas dengan tambahan kecombrang sehingga menghasilkan rasa asin gurih yang lebih khas. Sambal ijo dan merahnya juga enak dan cukup pedas, dengan sambal ijo yang lebih gurih dan sambal merahnya yang ada sensasi manisnya. Dan menurut saya yang membuat makanan ini unik adalah bumbu kuning dan siraman kuahnya. Bumbu kuningnya disajikan seperti sambal, dengan rasanya yang gurih, asin, dan kaya rempah, sekilas mirip dengan bumbu kuning yang biasa ada di warung-warung penyetan di Surabaya, tapi dengan rasa rempah yang lebih kuat, dan saya resa dengan bumbu-bunbu yang lebih khas ke masakan Padang. Untuk kuah siramnya, awalnya saya kira kuah rasa rendang, tapi ternyata bukan. Rasa kuahnya cenderung ke rasa kari yang lebih ringan tapi tetap gurih dan berempah. Memang bumbu rempah dan kari ini mereka sebutkan sebagai rasa khas dari restoran ini, dan itulah yang membedakanntmya dari restoran-restoran masakan Padang.

Harga paket makanan mereka sebenarnya cukup terjangkau, tapi memang mereka cukup mark-up harga di minuman, yang menurut saya harga minumannya agak terlalu mahal. Selain menu paket, ada beberapa tambahan lain seperti tempe goreng, tahu goreng, bakwan jagung, dan lainnya.

Untuk tempat makannya, cabang Mulyosari ini sebenarnya dari luar terlihat sangat luas. Tapi entah mengapa di dalam saya rasa kurang begitu luas, apalagi yang di area lantai 2. Ditambah lagi yang di lantai 2 cukup gerah. Mungkin menurut saya memang harus diperbaiki lagi untuk penataan layout restorannya, agar ruangan-ruangan yang ada bisa dimanfaatkan lebih baik lagi. Untuk area parkir cukup luas, dan berbayar.

Latest visit: 11 Feb 26"
Warung Taburai - Surabaya Mulyosari,Kalisari,indonesian_restaurant,Tidak Diketahui,4.7,3573,"nyoba kesini setelah sekian abad demi menghindari keramaian dan ngantri☺️
menurutku okelah ini kalau untuk kapan2 makan lagi👌🏻

food🍗
- nasi kampung kecombrang 10/10, suka pol sama perpaduan bumbu dan sambelnya, ayamnya juga ga alot enak bgt🍽️
- telur minang 8/10, kurang cocok ajasi sama bumbunya🙏🏻
- terong ikan asin 10/10, enak pwoll deh wajib cobain. bumbunya sama terong dan ikan asinnya tuh nyatu dan ga pedes2 bgt💕
- nasi dendeng cabe ijo 7/10, kurang suka bumbunya kek kurang mantap gitu nanggung rasanya tapi enaknya dgingnya ga alot💁‍♀️"
Warung Taburai - Surabaya Mulyosari,Kalisari,indonesian_restaurant,Tidak Diketahui,4.7,3573,"Warung ""bukan nasi padang"" yg masih ramai sampai sekarang. Sistemnya langsung pesan di kasir, setelah dapat nomor meja baru bisa pilih tempat. Kekurangan terbesar kasir cuma 1, sementara pengunjungnya banyak, rata² di depan kasir masih pilih² menu alhasil timbul antrian panjang, kalau kesini lebih baik hindari jam makan atau jangan kondisi laper banget.

Sepaket isinya nasi (pulen/pera)+lauk (telur/ayam/ikan/paru/tambusu/dendeng dll)+bumbu+sambal merah n ijo, sayur tdk termasuk, tambah sendiri (ala carte).

Rasa masakan enak, dominan asin gurih, masih cocok utk lidah orang sby, utk menu fav ada ayam goreng kecombrang, selainnya ayam bakar n terong ikan asin juga enak. Harga paket nasinya kisaran 10-40k tergantung lauk."
Warung Taburai - Surabaya Mulyosari,Kalisari,indonesian_restaurant,Tidak Diketahui,4.7,3573,"enak bangett, apalagi menu kecombrangnya, gurih pedas bercampur jadi satu, menurut saya sih ini tidak terlalu pedas ya, kalau kalian kesini cobain menu tunjang dan ayam goreng kecombrang deh, dan yang paling WAJIB adalah add on kecombrang (5k), karena uenakkk banget, ini adalah tempat makan favorit saya dan teman2 kuliah saya. Overall 9,2/10 experience, bakal sering makan di sini sihhh."
Warung Taburai - Surabaya Mulyosari,Kalisari,indonesian_restaurant,Tidak Diketahui,4.7,3573,"Pengalaman makan di Warung Taburai - Surabaya Mulyosari sangat baik, waktu penyajian cukup cepat. Kami tidak perlu menunggu lama dari waktu pesan sampai pesanan datang.
Rasa makanannya juga enak, hanya saja porsinya lebih sedikit dibanding dengan Taburai Denpasar.
Kebersihan areanya sangat perlu diperhatikan, karena masih banyak tumpukan piring di meja dan tisu yang berserakan di lantai."
Oyi Buttermilk Chicken - Mulyosari,Kalisari,restaurant,Tidak Diketahui,4.6,68,"Iseng lewat ada yang baru, best sih rasa Friedchickennya gak sama dengan Friedchicken umumnya. Mantap pelayanan juga ok 👌

Btw......
fyi di online food banyak promo ternyata"
Oyi Buttermilk Chicken - Mulyosari,Kalisari,restaurant,Tidak Diketahui,4.6,68,Buat bagian kitchen yg kerja jam 2 sore.. Kompor kalian udah canggih ..kenapa kok masak 2 potong ayam bagian dada ajja bisa lama sampai 35 menit belom jadi.. Orderannya itu 2 potong ayam bukan 2 ekor ayam.... Perbaiki kinerja bagian kitchen
Oyi Buttermilk Chicken - Mulyosari,Kalisari,restaurant,Tidak Diketahui,4.6,68,"udah 4x makan disini, favorit sih spicy chicken nya pake saus nahville cheese/spicy tartar/Thai sweet"
Oyi Buttermilk Chicken - Mulyosari,Kalisari,restaurant,Tidak Diketahui,4.6,68,Oke rasanyaa sipp 😚
Oyi Buttermilk Chicken - Mulyosari,Kalisari,restaurant,Tidak Diketahui,4.6,68,Enakk
East Market Surabaya,Mulyorejo,restaurant,Tidak Diketahui,4.7,52,"Kawasan tempat makan baru di Surabaya Timur. Tepatnya di Mulyosari. Di kawasan ini tersedia beberapa restoran. Ada AADK, Padang Merdeka, Waroeng Gandoel, Guri Ramen, Rui Heritage, JC Chicken, Kriuk Kriuk, Ayam KumKum. Tinggal dipilih saja mau makan dimana. Parkirnya berbayar. Suasana saat malam bagus juga."
East Market Surabaya,Mulyorejo,restaurant,Tidak Diketahui,4.7,52,"Area makan baru yang oke di Surabaya timur, ada beberapa restoran, cafe, barber shop, dan outlet snack. Parkir gak banyak banget, tetapi petugas siap siaga membantu mencarikan parkir."
East Market Surabaya,Mulyorejo,restaurant,Tidak Diketahui,4.7,52,Paling Suka di restoran gury ramen
East Market Surabaya,Mulyorejo,restaurant,Tidak Diketahui,4.7,52,Warung gandul masakannya joss👍👍
East Market Surabaya,Mulyorejo,restaurant,Tidak Diketahui,4.7,52,"Tempat nyaman ,layanan cepat, harga terjangkau, terutama rasanya cocok di lidah..."
Miejol - Mulyosari,Dukuh Sutorejo,noodle_shop,Tidak Diketahui,4.7,630,"Sering beli miejol tp dr ojol, pertama kali dine in tp astaganaga bikin keluar tanduk. Struk 12:13, janji 20 menitan, nyatanya hidangan datang 12:49. Dari 20 menit jadi 36 menit, hampir 2 kali lipat. (Fyi jam irtirahat kantor, masuk lagi jam 13.00😩) Posisi ya ga rame rame banget banget. Trs untuk rasa, kok kebetulan juga disaat menguras emosi gini, mie nya lembek pol, kematengan banget, trs ramen dapet pakcoi, kerasnya astaga seumur umur makan mie gapernah dapet pakcoi sekeras ini. Untuk mie yg di ramennya ga kematengan, okeoke aja. Kuahnya b aja. Masih enak indomi miso jujur.
Pelayanannya ramah, cuman kecewa menit perkiraan yg diinfokan di awal aja.
Overall tidak ingin mengulang ke tempat ini lagi. Cukuupppppp"
Miejol - Mulyosari,Dukuh Sutorejo,noodle_shop,Tidak Diketahui,4.7,630,Tempat nya nyaman pelayanan nya ramah makanan nya enak semua apalagi yang ramen
Miejol - Mulyosari,Dukuh Sutorejo,noodle_shop,Tidak Diketahui,4.7,630,suka bangett sama tekstur mie nya udah sering kesini besstt bgtt😍
Miejol - Mulyosari,Dukuh Sutorejo,noodle_shop,Tidak Diketahui,4.7,630,"Suasananya bersih , dtg  h+2 lebaran disaat yg lain pada tutup nyoba mampir kesni. Sikon nya ndak rame , cuma makanan lama dianter.
Ice Yuzu rasanya aneh , di gambar ada irisan jeruk gtu. Pas dtg nihil."
Miejol - Mulyosari,Dukuh Sutorejo,noodle_shop,Tidak Diketahui,4.7,630,Bagus tempatnya tapi mienya mahal terus ngak terlalu enak kayak mie biasa aja dan ya kayak mie masak sendiri aja sih  dan udang steam juga rasanya berasa banget tapi bikin enek  gitu dan setiap itu ada tambahan sih mungkin ppn
Doux Butter,Kalisari,cafe,Tidak Diketahui,4.8,1146,"Mashallah.. Nongkrong disini adalah pengalaman yang menyenangkan. Desain interior modern, minimalis, dan kalem ditambah lagi kerapian dan kebersihan setiap ruangan termasuk kamar mandi yang terjaga membuat sangat nyaman. Tersedia juga baby chair. Makanan dan minuman semua enak dan soal harga saya rasa affordable. Sangat rekomendasi untuk coba kimbap dan bingsoo. Pelayan juga ramah. Hanya saja saat saya di sana wifi tidak dapat diakses, sekalipun device terhubung, koneksinya lambat. Banyak colokan yang tersedia jadi tidak khawatir saat laptop / hp kehabisan baterai. Pembayaran bisa tunai dan non tunai. Lalu ada biaya parkir 3000 motor dan 5000 untuk mobil namun sayang sekali juru parkir (saat itu orangnya perempuan) tidak helpful."
Doux Butter,Kalisari,cafe,Tidak Diketahui,4.8,1146,"NO PORK NO LARD FOOD

Makanan : 4/5
Minuman : 4/5
Harga : 3/5
Tempat : 4/5
Pelayanan : 5/5

Dua kali datang berkunjung kesini untuk cobain donat yang jadi andalan mereka. Pertama kali datang waktu toko hampir tutup jadi jenis donat yang ada yang tersisa saja. Kali ke 2 datang jenis donatnya cukup lengkap dan baru saja dibuat, jadi rasanya fresh banget.

Jenis donat Korea mereka termasuk jenis donat yang lembut dan cukup berongga. Ada juga yang tersedia dengan isian didalamnya. Hampir semuanya terbilang enak dan toppingnya cukup melimpah. Sangat rekomen buat kalian yang mau cari donat buat acara-acara atau dibuat untuk bingkisan kepada orang tercinta.

Tidak cuma donat, ada juga makanan manis lainnya yang sangat rekomen dicoba yaitu Bingsoonya. Enak banget! Harga dan kualitasnya setara. Minuman mereka juga enak-enak. Kalau misal cari makanan berat dan asin-asin mereka juga punya.

Pelayanan dan fasilitas mereka juga cukup oke. Mungkin boleh sedikit masukan untuk tangganya diberikan pegangan tangan supaya tidak membahayakan. Secara keseluruhan oke banget! Bakal balik lagi buat nyobain menu-menu lainnya.

Sekian 🤘🏽🤘🏽🤘🏽🤘🏽"
